Date,Open,High,Low,Close,Volume
2018-11-21,103.6,104.43,102.24,103.11,28130621
2018-11-23,102.17,103.81,102.0,103.07,13823099
2018-11-26,104.79,106.63,104.58,106.47,32336165
2018-11-27,106.27,107.33,105.36,107.14,29124486
2018-11-28,107.89,111.33,107.86,111.12,46788461
2018-11-29,110.33,111.12,109.03,110.19,28123195
2018-11-30,110.7,110.97,109.36,110.89,33665624
2018-12-03,113.0,113.42,110.73,112.09,34732772
2018-12-04,111.94,112.64,108.21,108.52,45196984
2018-12-06,105.82,109.24,105.0,109.19,49107431
2018-12-07,108.38,109.45,104.3,104.82,45044937
2018-12-10,104.8,107.98,103.89,107.59,40801525
2018-12-11,109.8,110.95,107.44,108.59,42381947
2018-12-12,110.89,111.27,109.04,109.08,36183020
2018-12-13,109.58,110.87,108.63,109.45,31333362
2018-12-14,108.25,109.26,105.5,106.03,47043136
2018-12-17,105.41,105.8,101.71,102.89,56957314
2018-12-18,103.75,104.51,102.52,103.97,49319196
2018-12-19,103.65,106.88,101.35,103.69,68198186
2018-12-20,103.05,104.31,98.78,101.51,70334184
2018-12-21,101.63,103.0,97.46,98.23,111242070
2018-12-24,97.68,97.97,93.98,94.13,43935192
2018-12-26,95.14,100.69,93.96,100.56,51634793
2018-12-27,99.3,101.19,96.4,101.18,49498509
2018-12-28,102.09,102.41,99.52,100.39,38169312
2018-12-31,101.29,102.4,100.44,101.57,33173765
2019-01-02,99.55,101.75,98.94,101.12,35329345
2019-01-03,100.1,100.19,97.2,97.4,42578410
2019-01-04,99.72,102.51,98.93,101.93,44060620
2019-01-07,101.64,103.27,100.98,102.06,35656136
2019-01-08,103.04,103.97,101.71,102.8,31514415
2019-01-09,103.86,104.88,103.24,104.27,32280840
2019-01-10,103.22,103.75,102.38,103.6,30067556
2019-01-11,103.19,103.44,101.64,102.8,28314202
2019-01-14,101.9,102.87,101.26,102.05,28437079
2019-01-15,102.51,105.05,101.88,105.01,31587616
2019-01-16,105.26,106.26,104.96,105.38,29853865
2019-01-17,105.0,106.63,104.76,106.12,28393015
2019-01-18,107.46,107.9,105.91,107.71,37427587
2019-01-22,106.75,107.1,104.86,105.68,32371253
2019-01-23,106.12,107.04,105.34,106.71,25874294
2019-01-24,106.86,107.0,105.34,106.2,23164838
2019-01-25,107.24,107.88,106.2,107.17,31218193
2019-01-28,106.26,106.48,104.66,105.08,29476719
2019-01-29,104.88,104.97,102.17,102.94,31490547
2019-01-30,104.62,106.38,104.33,106.38,49471866
2019-01-31,103.8,105.22,103.18,104.43,55636391
2019-02-01,103.78,104.1,102.35,102.78,35535690
2019-02-04,102.87,105.8,102.77,105.74,31315282
2019-02-05,106.06,107.27,105.96,107.22,27325365
2019-02-06,107.0,107.0,105.53,106.03,20609759
2019-02-07,105.19,105.59,104.29,105.27,29760697
2019-02-08,104.39,105.78,104.26,105.67,21461093
2019-02-11,106.2,106.58,104.97,105.25,18914123
2019-02-12,106.14,107.14,105.48,106.89,25056595
2019-02-13,107.5,107.78,106.71,106.81,18394869
2019-02-14,106.31,107.29,105.66,106.9,21784703
2019-02-15,107.91,108.3,107.36,108.22,26606886
2019-02-19,107.79,108.66,107.78,108.17,18038460
2019-02-20,107.86,107.94,106.29,107.15,21607671
2019-02-21,106.9,109.48,106.87,109.41,29063231
2019-02-22,110.05,111.2,109.82,110.97,27763218
2019-02-25,111.76,112.18,111.26,111.59,23750599
2019-02-26,111.26,113.24,111.17,112.36,21536733
2019-02-27,111.69,112.36,110.88,112.17,21487062
2019-02-28,112.04,112.88,111.73,112.03,29083934
2019-03-01,112.89,113.02,111.67,112.53,23501169
2019-03-04,113.02,113.25,110.8,112.26,26608014
2019-03-05,112.25,112.39,111.23,111.7,19538318
2019-03-06,111.87,112.66,111.43,111.75,17686996
2019-03-07,111.4,111.55,109.87,110.39,25338954
2019-03-08,109.16,110.71,108.8,110.51,22818430
2019-03-11,110.99,112.95,110.98,112.83,26491618
2019-03-12,112.82,113.99,112.65,113.62,26132717
2019-03-13,114.13,115.0,113.78,114.5,35513771
2019-03-14,114.54,115.2,114.33,114.59,30763367
2019-03-15,115.34,117.25,114.59,115.91,54630661
2019-03-18,116.17,117.61,116.05,117.57,31207596
2019-03-19,118.09,118.44,116.99,117.65,37588697
2019-03-20,117.39,118.75,116.71,117.52,28113343
2019-03-21,117.14,120.82,117.09,120.22,29854446
2019-03-22,119.5,119.59,117.04,117.05,33624528
2019-03-25,116.56,118.01,116.32,117.66,27067117
2019-03-26,118.62,118.71,116.85,117.91,26097665
2019-03-27,117.88,118.21,115.52,116.77,22733427
2019-03-28,117.44,117.58,116.13,116.93,18334755
2019-03-29,118.07,118.32,116.96,117.94,25399752
2019-04-01,118.95,119.11,118.1,119.02,22789103
2019-04-02,119.06,119.48,118.52,119.19,18142297
2019-04-03,119.86,120.43,119.15,119.97,22860744
2019-04-04,120.1,120.23,118.38,119.36,20112848
2019-04-05,119.39,120.23,119.37,119.89,15826245
2019-04-08,119.81,120.02,118.64,119.93,15116186
2019-04-09,118.63,119.54,118.58,119.28,17611981
2019-04-10,119.76,120.35,119.54,120.19,16477169
2019-04-11,120.54,120.85,119.92,120.33,14209121
2019-04-12,120.64,120.98,120.37,120.95,19745143
2019-04-15,120.94,121.58,120.57,121.05,15792572
2019-04-16,121.64,121.65,120.1,120.77,14071787
2019-04-17,121.24,121.85,120.54,121.77,19300938
2019-04-18,122.19,123.52,121.3,123.37,27990998
2019-04-22,122.62,124.0,122.57,123.76,15648724
2019-04-23,124.1,125.58,123.83,125.44,24025521
2019-04-24,125.79,125.85,124.52,125.01,31256980
2019-04-25,130.06,131.37,128.84,129.15,38033892
2019-04-26,129.7,130.53,129.03,129.89,23654933
2019-04-29,129.9,130.18,129.35,129.78,16324183
2019-04-30,129.81,130.7,129.39,130.6,24166503
2019-05-01,130.53,130.65,127.7,127.88,26821692
2019-05-02,127.98,128.0,125.52,126.21,27350161
2019-05-03,127.36,129.43,127.25,128.9,24911126
2019-05-06,126.39,128.56,126.11,128.15,24239464
2019-05-07,126.46,127.18,124.22,125.52,36017661
2019-05-08,125.44,126.37,124.75,125.51,28418996
2019-05-09,124.29,125.79,123.57,125.5,27235835
2019-05-10,124.91,127.93,123.82,127.13,30915084
2019-05-13,124.11,125.55,123.04,123.35,33944923
2019-05-14,123.87,125.88,123.7,124.73,25266315
2019-05-15,124.26,126.71,123.7,126.02,24722708
2019-05-16,126.75,129.38,126.46,128.93,30112216
2019-05-17,128.31,130.46,127.92,128.07,25770539
2019-05-20,126.52,127.59,125.76,126.22,23706934
2019-05-21,127.43,127.53,126.58,126.9,15293260
2019-05-22,126.62,128.24,126.52,127.67,15396485
2019-05-23,126.2,126.29,124.74,126.18,23603810
2019-05-24,126.91,127.42,125.97,126.24,14123358
2019-05-28,126.98,128.0,126.05,126.16,23128359
2019-05-29,125.38,125.39,124.04,124.94,22763140
2019-05-30,125.26,125.76,124.78,125.73,16829613
2019-05-31,124.23,124.62,123.32,123.68,26646769
2019-06-03,123.85,124.37,119.01,119.84,37983637
2019-06-04,121.28,123.28,120.65,123.16,29382642
2019-06-05,124.95,125.87,124.21,125.83,24926140
2019-06-06,126.44,127.97,125.6,127.82,21458961
2019-06-07,129.19,132.25,128.26,131.4,33885588
2019-06-10,132.4,134.09,132.0,132.6,26477098
2019-06-11,133.88,134.24,131.28,132.1,23913731
2019-06-12,131.4,131.97,130.71,131.49,17092464
2019-06-13,131.98,133.0,131.56,132.32,17200848
2019-06-14,132.26,133.79,131.64,132.45,17821703
2019-06-17,132.63,133.73,132.53,132.85,14517785
2019-06-18,134.19,135.24,133.57,135.16,25934458
2019-06-19,135.0,135.93,133.81,135.69,23744441
2019-06-20,137.45,137.66,135.72,136.95,33042592
2019-06-21,136.59,137.73,136.46,136.97,36727892
2019-06-24,137.0,138.4,137.0,137.78,20628841
2019-06-25,137.25,137.59,132.73,133.43,33327420
2019-06-26,134.35,135.74,133.6,133.93,23657745
2019-06-27,134.14,134.71,133.51,134.15,16557482
2019-06-28,134.57,134.6,133.16,133.96,30042969
2019-07-01,136.63,136.7,134.97,135.68,22654160
2019-07-02,136.12,136.59,135.34,136.59,15237843
2019-07-03,136.81,137.74,136.29,137.46,13629296
2019-07-05,135.94,137.34,135.72,137.06,18141140
2019-07-08,136.4,137.1,135.37,136.96,16779748
2019-07-09,136.0,136.97,135.81,136.46,19953097
2019-07-10,137.13,138.59,137.03,137.85,24204362
2019-07-11,138.2,139.22,137.87,138.4,22327942
2019-07-12,138.85,139.13,138.01,138.9,18936832
2019-07-15,139.44,139.54,138.46,138.9,16651457
2019-07-16,138.96,139.06,136.53,137.09,22726128
2019-07-17,137.7,137.93,136.22,136.28,20210956
2019-07-18,135.56,136.62,134.67,136.42,30808707
2019-07-19,140.22,140.67,136.45,136.62,48992364
2019-07-22,137.41,139.19,137.34,138.43,25080760
2019-07-23,139.76,139.99,138.03,139.29,18034589
2019-07-24,138.9,140.74,138.85,140.72,20738275
2019-07-25,140.43,140.62,139.33,140.19,18356859
2019-07-26,140.37,141.68,140.31,141.34,19037600
2019-07-29,141.5,141.51,139.37,141.03,16605870
2019-07-30,140.14,141.22,139.81,140.35,16846528
2019-07-31,140.34,140.49,135.09,136.28,38598786
2019-08-01,137.0,140.94,136.93,138.06,40557502
2019-08-02,138.09,138.32,135.26,136.9,30791624
2019-08-05,133.31,133.93,130.78,132.21,42749551
2019-08-06,133.81,135.68,133.21,134.69,32696651
2019-08-07,133.79,135.65,131.84,135.28,33414539
2019-08-08,136.6,138.99,135.93,138.89,27496508
2019-08-09,138.62,139.38,136.46,137.71,23466701
2019-08-12,137.07,137.87,135.24,135.79,20484348
2019-08-13,136.06,138.81,135.0,138.6,25496593
2019-08-14,136.37,136.92,133.67,133.98,32527251
2019-08-15,134.39,134.59,132.25,133.68,28125416
2019-08-16,134.88,136.46,134.72,136.13,25026151
2019-08-19,137.85,138.56,136.89,138.41,24370543
2019-08-20,138.21,138.71,137.24,137.26,21188998
2019-08-21,138.56,139.49,138.0,138.79,14982314
2019-08-22,138.66,139.2,136.29,137.78,18709662
2019-08-23,137.19,138.35,132.81,133.39,38515386
2019-08-26,134.99,135.56,133.9,135.45,20325271
2019-08-27,136.39,136.72,134.66,135.74,23115635
2019-08-28,134.88,135.76,133.56,135.56,17343042
2019-08-29,137.25,138.44,136.91,138.12,20179716
2019-08-30,139.15,139.18,136.28,137.87,23946123
2019-09-03,136.62,137.2,135.7,136.04,18880773
2019-09-04,137.31,137.69,136.48,137.63,18015310
2019-09-05,139.12,140.38,138.76,140.06,26119520
2019-09-06,140.03,140.18,138.2,139.1,20824504
2019-09-09,139.59,139.75,136.46,137.53,25773932
2019-09-10,136.81,136.89,134.51,136.09,28903378
2019-09-11,135.91,136.28,135.09,136.12,24726117
2019-09-12,137.85,138.42,136.87,137.53,27009981
2019-09-13,137.78,138.06,136.57,137.32,23363057
2019-09-16,135.84,136.7,135.66,136.34,16731440
2019-09-17,136.96,137.53,136.43,137.39,17976285
2019-09-18,137.37,138.67,136.53,138.53,24473386
2019-09-19,140.31,142.37,140.07,141.07,36095413
2019-09-20,141.01,141.65,138.25,139.44,40040766
2019-09-23,139.23,139.63,138.44,139.14,17408374
2019-09-24,140.37,140.69,136.88,137.38,30016670
2019-09-25,137.5,139.96,136.03,139.37,22544054
2019-09-26,139.44,140.18,138.44,139.54,17813512
2019-09-27,140.15,140.37,136.65,137.73,22498958
2019-09-30,138.06,139.22,137.78,139.03,18430390
2019-10-01,139.66,140.25,137.0,137.07,22581929
2019-10-02,136.25,136.37,133.59,134.65,32001763
2019-10-03,134.95,136.75,133.22,136.28,26379798
2019-10-04,136.75,138.25,136.42,138.12,23839548
2019-10-07,137.14,138.18,137.03,137.12,16601284
2019-10-08,137.09,137.76,135.62,135.67,26783336
2019-10-09,137.46,138.7,136.97,138.24,20178482
2019-10-10,138.49,139.67,138.25,139.1,18396605
2019-10-11,140.12,141.03,139.5,139.68,25551065
2019-10-14,139.69,140.29,139.53,139.56,13591639
2019-10-15,140.06,141.79,139.81,141.57,19917762
2019-10-16,140.79,140.99,139.53,140.41,20841687
2019-10-17,140.95,141.42,139.03,139.69,22102797
2019-10-18,139.76,140.0,136.56,137.41,30650850
2019-10-21,138.45,138.5,137.01,138.43,20078066
2019-10-22,138.97,140.01,136.26,136.37,27935270
2019-10-23,136.88,137.45,135.62,137.24,31380309
2019-10-24,139.39,140.42,138.67,139.94,37278399
2019-10-25,139.34,141.14,139.2,140.73,25959724
2019-10-28,144.4,145.67,143.51,144.19,34912902
2019-10-29,144.09,144.5,142.65,142.84,20589469
2019-10-30,143.53,145.0,142.79,144.62,18496591
2019-10-31,144.9,144.93,142.99,143.37,24605135
2019-11-01,144.26,144.42,142.97,143.72,33128366
2019-11-04,144.84,145.0,144.16,144.56,16911999
2019-11-05,144.97,145.03,143.91,144.46,18250172
2019-11-06,144.37,144.53,143.2,144.06,16575798
2019-11-07,143.84,144.88,143.78,144.26,17786715
2019-11-08,143.98,145.99,143.76,145.96,16752939
2019-11-11,145.34,146.42,144.73,146.12,14370178
2019-11-12,146.28,147.57,146.06,147.07,18648712
2019-11-13,146.74,147.46,146.28,147.31,17444230
2019-11-14,147.03,148.41,147.0,148.06,19755100
2019-11-15,148.93,149.99,148.28,149.97,23508807
2019-11-18,150.07,150.56,148.98,150.34,21554762
2019-11-19,150.88,151.34,150.2,150.39,23960164
2019-11-20,150.31,150.84,148.46,149.62,25720060
2019-11-21,149.4,149.81,148.5,149.48,18576083
2019-11-22,150.07,150.31,148.82,149.59,15841680
2019-11-25,150.0,151.35,149.92,151.23,22428585
2019-11-26,151.37,152.42,151.32,152.03,24635100
2019-11-27,152.34,152.5,151.53,152.32,15201293
2019-11-29,152.1,152.31,151.28,151.38,11977300
2019-12-02,151.81,151.84,148.32,149.56,27473616
2019-12-03,147.49,149.43,146.65,149.31,25192145
2019-12-04,150.14,150.18,149.2,149.85,17580617
2019-12-05,150.06,150.32,149.48,149.93,17880601
2019-12-06,150.99,151.87,150.28,151.75,16410400
2019-12-09,151.07,152.21,150.91,151.37,16741350
2019-12-10,151.29,151.89,150.76,151.13,16481060
2019-12-11,151.54,151.87,150.34,151.7,18860001
2019-12-12,151.65,153.44,151.03,153.24,24645366
2019-12-13,153.0,154.89,152.84,154.53,23850062
2019-12-16,155.12,155.9,154.82,155.53,24152770
2019-12-17,155.45,155.71,154.45,154.69,25443527
2019-12-18,154.31,155.48,154.18,154.37,24132379
2019-12-19,154.0,155.78,153.75,155.71,25813825
2019-12-20,157.35,158.49,156.29,157.41,53599613
2019-12-23,158.12,158.12,157.28,157.41,17726283
2019-12-24,157.48,157.71,157.12,157.38,8989150
2019-12-26,157.56,158.73,157.4,158.67,14526927
2019-12-27,159.45,159.56,158.22,158.96,18414352
2019-12-30,158.99,159.03,156.73,157.59,16356720
2019-12-31,156.78,157.78,156.45,157.7,18393383
2020-01-02,158.78,160.73,158.34,160.62,22634546
2020-01-03,158.32,159.95,158.06,158.62,21121681
2020-01-06,157.09,159.1,156.51,159.03,20826702
2020-01-07,159.32,159.67,157.32,157.59,21881740
2020-01-08,158.93,160.81,157.95,160.09,27762026
2020-01-09,161.84,162.22,161.03,162.09,21399951
2020-01-10,162.82,163.22,161.18,161.34,20733946
2020-01-13,161.76,163.31,161.26,163.28,18666414
2020-01-14,163.39,163.6,161.72,162.13,23500783
2020-01-15,162.62,163.94,162.57,163.18,21417871
2020-01-16,164.35,166.24,164.03,166.17,23865360
2020-01-17,167.42,167.47,165.43,167.1,34371659
2020-01-21,166.68,168.19,166.43,166.5,29223486
2020-01-22,167.4,167.49,165.68,165.7,24138777
2020-01-23,166.19,166.8,165.27,166.72,19680766
2020-01-24,167.51,167.53,164.45,165.04,24918117
2020-01-27,161.15,163.38,160.2,162.28,32078067
2020-01-28,163.78,165.76,163.07,165.46,24899940
2020-01-29,167.84,168.75,165.69,168.04,35127771
2020-01-30,174.05,174.05,170.79,172.78,51597470
2020-01-31,172.21,172.4,169.58,170.23,36142690
2020-02-03,170.43,174.5,170.4,174.38,30149052
2020-02-04,177.14,180.64,176.31,180.12,36433339
2020-02-05,184.03,184.2,178.41,179.9,39186324
2020-02-06,180.97,183.82,180.06,183.63,27751381
2020-02-07,182.85,185.63,182.48,183.89,33529074
2020-02-10,183.58,188.84,183.25,188.7,35844267
2020-02-11,190.65,190.7,183.5,184.44,53159906
2020-02-12,185.58,185.85,181.85,184.71,47062921
2020-02-13,183.08,186.23,182.87,183.71,35295834
2020-02-14,183.25,185.41,182.65,185.35,23149516
2020-02-18,185.61,187.7,185.5,187.23,27853113
2020-02-19,188.06,188.18,186.47,187.28,29997471
2020-02-20,186.95,187.25,181.1,184.42,36862376
2020-02-21,183.17,183.5,177.25,178.59,48600385
2020-02-24,167.77,174.55,163.23,170.89,68311066
2020-02-25,174.2,174.84,167.65,168.07,68073295
2020-02-26,169.71,173.26,168.21,170.17,56387148
2020-02-27,163.32,167.03,157.98,158.18,93174906
2020-02-28,152.41,163.71,152.0,162.01,97073557
2020-03-02,165.31,172.92,162.31,172.79,71030810
2020-03-03,173.8,175.0,162.26,164.51,71677019
2020-03-04,168.49,170.7,165.62,170.55,49814383
2020-03-05,166.05,170.87,165.69,166.27,47817251
2020-03-06,162.62,163.12,156.0,161.57,72821057
2020-03-09,151.0,157.75,150.0,150.62,70419274
2020-03-10,158.16,161.03,152.59,160.92,65354385
2020-03-11,157.13,157.7,151.15,153.63,56504304
2020-03-12,145.31,153.47,138.59,139.06,93226366
2020-03-13,147.5,161.91,140.73,158.84,92727446
2020-03-16,140.0,149.35,135.0,135.42,87905868
2020-03-17,140.0,147.5,135.0,146.57,81059817
2020-03-18,138.0,146.0,135.03,140.4,81593173
2020-03-19,142.78,150.15,139.0,142.71,85922661
2020-03-20,146.0,147.1,135.87,137.35,84866215
2020-03-23,137.01,140.57,132.53,135.98,78975176
2020-03-24,143.75,149.6,141.28,148.34,82516727
2020-03-25,148.91,154.34,144.44,146.92,75638224
2020-03-26,148.4,156.66,148.37,156.12,64694427
2020-03-27,151.75,154.89,149.2,149.7,57042291
2020-03-30,152.44,160.6,150.01,160.23,63420326
2020-03-31,159.4,164.78,156.56,157.71,77927186
2020-04-01,153.0,157.75,150.82,152.12,57969926
2020-04-02,151.87,155.48,150.37,155.26,49630735
2020-04-03,155.1,157.38,152.19,153.84,41243284
2020-04-06,160.32,166.5,157.59,165.27,67111697
2020-04-07,169.59,170.0,163.26,163.49,62769038
2020-04-08,165.67,166.67,163.5,165.13,48318234
2020-04-09,166.36,167.37,163.34,165.14,51431775
2020-04-13,164.35,165.57,162.31,165.51,41905264
2020-04-14,169.0,173.75,168.0,173.7,52874338
2020-04-15,171.2,173.57,169.24,171.88,40940833
2020-04-16,174.3,177.28,172.9,177.04,50479610
2020-04-17,179.5,180.0,175.87,178.6,52765625
2020-04-20,176.63,178.75,174.99,175.06,36669595
2020-04-21,173.5,173.67,166.11,167.82,56203749
2020-04-22,171.39,174.0,170.82,173.52,34651604
2020-04-23,174.11,175.06,170.91,171.42,32790804
2020-04-24,172.06,174.56,170.71,174.55,34305320
2020-04-27,176.59,176.9,173.3,174.05,33194384
2020-04-28,175.59,175.67,169.39,169.81,34392694
2020-04-29,173.22,177.68,171.88,177.43,51286559
2020-04-30,180.0,180.4,176.23,179.21,53875857
2020-05-01,175.8,178.64,174.01,174.57,39370474
2020-05-04,174.49,179.0,173.8,178.84,30372862
2020-05-05,180.62,183.65,179.9,180.76,36839168
2020-05-06,182.08,184.2,181.63,182.54,32139299
2020-05-07,184.17,184.55,182.58,183.6,28315992
2020-05-08,184.98,185.0,183.36,184.68,30912638
2020-05-11,183.15,187.51,182.85,186.74,30892660
2020-05-12,186.8,187.04,182.3,182.51,32038199
2020-05-13,182.55,184.05,176.54,179.75,44711488
2020-05-14,177.54,180.69,175.68,180.53,41873911
2020-05-15,179.06,187.06,177.0,183.16,46610382
2020-05-18,185.75,186.2,183.96,184.91,35306620
2020-05-19,185.03,186.6,183.49,183.63,26799116
2020-05-20,184.81,185.85,183.94,185.66,31261334
2020-05-21,185.4,186.67,183.29,183.43,29032741
2020-05-22,183.19,184.46,182.54,183.51,20826898
2020-05-26,186.34,186.5,181.1,181.57,36073609
2020-05-27,180.2,181.99,176.6,181.81,39517146
2020-05-28,180.74,184.15,180.38,181.4,33831824
2020-05-29,182.73,184.27,180.41,183.25,42146720
2020-06-01,182.54,183.0,181.46,182.83,22668821
2020-06-02,184.25,185.0,181.35,184.91,30794585
2020-06-03,184.82,185.94,183.58,185.36,27311016
2020-06-04,184.3,185.84,182.3,182.92,28761809
2020-06-05,182.62,187.73,182.01,187.2,39893643
2020-06-08,185.94,188.55,184.44,188.36,33211590
2020-06-09,188.0,190.7,187.26,189.8,29783916
2020-06-10,191.13,198.52,191.01,196.84,43872329
2020-06-11,193.13,195.76,186.07,186.27,52854672
2020-06-12,190.54,191.72,185.18,187.74,43373587
2020-06-15,184.58,190.82,184.01,188.94,32770189
2020-06-16,192.89,195.58,191.46,193.57,42556656
2020-06-17,195.03,196.32,193.69,194.24,25687822
2020-06-18,194.0,196.49,194.0,196.32,23061648
2020-06-19,198.59,199.29,194.37,195.15,44441141
2020-06-22,195.79,200.76,195.23,200.57,32818929
2020-06-23,202.09,203.95,201.43,201.91,30917447
2020-06-24,201.6,203.25,196.56,197.84,36740647
2020-06-25,197.8,200.61,195.47,200.34,27803933
2020-06-26,199.73,199.89,194.88,196.33,54675780
2020-06-29,195.78,198.53,193.55,198.44,26701586
2020-06-30,197.88,204.4,197.74,203.51,34310283
2020-07-01,203.14,206.35,201.77,204.7,32071431
2020-07-02,205.68,208.02,205.0,206.26,29322547
2020-07-06,208.83,211.13,208.09,210.7,32033747
2020-07-07,210.45,214.67,207.99,208.25,33600749
2020-07-08,210.07,213.26,208.69,212.83,33602226
2020-07-09,216.33,216.38,211.47,214.32,33122280
2020-07-10,213.62,214.08,211.08,213.67,26178663
2020-07-13,214.48,215.8,206.5,207.07,38135816
2020-07-14,206.13,208.85,202.03,208.35,37598121
2020-07-15,209.56,211.33,205.03,208.04,32248893
2020-07-16,205.4,205.7,202.31,203.92,29940718
2020-07-17,204.47,205.04,201.39,202.88,31636070
2020-07-20,205.0,212.3,203.01,211.6,36386080
2020-07-21,213.66,213.94,208.03,208.75,37702523
2020-07-22,209.2,212.3,208.39,211.75,49605692
2020-07-23,207.19,210.92,202.15,202.54,67457035
2020-07-24,200.42,202.86,197.51,201.3,39826989
2020-07-27,201.47,203.97,200.86,203.85,30160867
2020-07-28,203.61,204.7,201.74,202.02,23251388
2020-07-29,202.5,204.65,202.01,204.06,19632602
2020-07-30,201.0,204.46,199.57,203.9,25079596
2020-07-31,204.4,205.1,199.01,205.01,51247969
2020-08-03,211.52,217.64,210.44,216.54,78983009
2020-08-04,214.17,214.77,210.31,213.29,49280056
2020-08-05,214.9,215.0,211.57,212.94,28858621
2020-08-06,212.34,216.38,211.55,216.35,32656843
2020-08-07,214.85,215.7,210.93,212.48,27820421
2020-08-10,211.67,211.88,206.35,208.25,36716462
2020-08-11,207.16,207.65,203.14,203.38,36446459
2020-08-12,205.29,210.28,204.75,209.19,28041364
2020-08-13,209.44,211.35,208.15,208.7,22588870
2020-08-14,208.76,209.59,207.51,208.9,17958936
2020-08-17,209.6,211.19,208.92,210.28,20063496
2020-08-18,210.53,212.36,209.21,211.49,21336167
2020-08-19,211.49,212.1,209.25,209.7,27627561
2020-08-20,209.54,215.0,208.91,214.58,26981478
2020-08-21,213.86,216.25,212.85,213.02,36249319
2020-08-24,214.79,215.52,212.43,213.69,25460147
2020-08-25,213.1,216.61,213.1,216.47,23043696
2020-08-26,217.88,222.09,217.36,221.15,39600828
2020-08-27,222.89,231.15,219.4,226.58,57602195
